election,cycle,fecyear,Cand.ID,FEC.ID,NID,ICPSR,ICPSR2,bonica.rid,bonica.cid,name,lname,ffname,fname,mname,nname,title,suffix,party,state,seat,district,Incum.Chall,recipient.cfscore,contributor.cfscore,recipient.cfscore.dyn,dwnom1,dwnom2,ps.dwnom1,ps.dwnom2,dwdime,irt.cfscore,num.givers,num.givers.total,n.data.points.personal.donations,n.data.points.personal.donations.unq,cand.gender,total.disbursements,total.pc.contribs,contribs.from.candidate,unitemized,non.party.ind.exp.for,non.party.ind.exp.against,ind.exp.for,ind.exp.against,comm.cost.for,comm.cost.against,party.coord.exp,party.ind.exp.against,total.receipts,total.indiv.contrib,total.pac.contribs,ran.primary,ran.general,p.elec.stat,s.elec.stat,r.elec.stat,gen.elec.stat,gen.elect.pct,winner,district.partisanship,district.pres.vs,candStatus,recipient.type,igcat,comtype,nimsp.party,nimsp.candidate.ICO.code,nimsp.district,nimsp.office,nimsp.candidate.status,before.switch.ICPSR,after.switch.ICPSR,party.orig
fd2018,2018,2018,H8TX07140,C00640045,NH8TX07140,H8TX071402018,21919,cand140742,,"FLETCHER, ELIZABETH PANNILL",fletcher,elizabeth pannill,elizabeth,pannill ,,,,100,TX,federal:house,TX07,C,-1.45358641243278,,-1.301,-0.376,-0.083,,,,,27985,27985,0,0,F,6184824.71,14000,18494.85,988960.41,0,0,0,0,0,0,0,0,6226876.79,4313939.46,366178.38,0,0,,,,,,,0.941917896270752,0.507322175732218,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8TX16109,C00653923,NH8TX16109,H8TX161092018,21917,cand141955,,"ESCOBAR, VERONICA",escobar,veronica,veronica,,,,,100,TX,federal:house,TX16,C,-1.06883679851894,,-0.843,-0.719,-0.55,,,,,3772,3772,0,0,F,1208479.57,4000,0,132034.69,0,0,0,0,0,0,0,0,1445479.43,805617.99,421840.11,0,0,,,,,,,-0.477989315986633,0.713985278654048,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8TX21307,C00662767,NH8TX21307,H8TX213072018,21961,cand143308,,"ROY, CHIP",roy,chip,chip,,,,,200,TX,federal:house,TX21,C,1.35814170139949,,1.409,0.8,-0.6,,,,,1079,1079,0,0,M,1757842.15,500,1308.57,273032.03,0,0,0,0,0,0,0,0,1895147.95,1311647.48,306839.29,0,0,,,,,,,0.834477484226227,0.447368421052632,C,cand,,H,,,,,,,,200
fd2018,2018,2018,H8TX29052,C00660555,NH8TX29052,H8TX290522018,21922,cand142795,5000004647057306,"GARCIA, SYLVIA R",garcia,sylvia r,sylvia,r,,,,100,TX,federal:house,TX29,C,-0.403732059110914,-0.686583766592828,-0.465,-0.82,0.099,,,,,900,1876,236,236,F,1062440.62,4000,3130,60829.82,0,0,0,0,0,0,0,0,1249436.99,527063.07,553422.2,0,0,,,,,,,-0.448742926120758,0.736787564766839,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8TX32098,C00637868,NH8TX32098,H8TX320982018,21900,cand140763,,"ALLRED, COLIN",allred,colin,colin,,,,,100,TX,federal:house,TX32,C,-1.51753613125761,,-1.378,-0.37,0.035,,,,,32787,32787,0,0,M,5869234.53,4871.93,0,1064640.81,0,0,0,0,0,0,0,0,5972679.56,3861911.18,469225.78,0,0,,,,,,,0.607524871826172,0.509989484752892,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8UT04053,C00658633,NH8UT04053,H8UT040532018,21943,cand142805,,"MCADAMS, BEN",mcadams,ben,ben,,,,,100,UT,federal:house,UT04,C,-1.19008221698468,,-1.046,-0.12,0.334,,,,,6950,6950,0,0,M,3306517.59,8223.08,0,652387.56,0,0,0,0,0,0,0,0,3384889.76,2278517.21,445761.91,0,0,,,,,,,,0.453146853146853,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8VA02111,C00664375,NH8VA02111,H8VA021112018,21941,cand143692,,"LURIA, ELAINE",luria,elaine,elaine,,,,,100,VA,federal:house,VA02,C,-1.34996092915967,,-1.206,-0.327,0.811,,,,,3585,3585,0,0,F,4270824.21,10000,5360.1,719695.24,0,0,0,0,0,0,0,0,4278196.33,2230503.68,455889.39,0,0,,,,,,,0.356731206178665,0.481953290870488,C,cand,,,,,,,,,,100
fd2018,2018,2018,H8VA05171,C00680488,NH8VA05171,H8VA051712018,21957,cand146318,,"RIGGLEMAN, DENVER LEE MR. III",riggleman,denver lee mr.,denver,lee mr,,,  iii,200,VA,federal:house,VA05,C,0.643969937777724,,0.698,0.36,0.184,,,,,1695,1695,,,M,1941407.24,14500,0,187693.82,0,0,0,0,0,0,0,0,1952284.6,1465033.18,275306.65,0,0,,,,,,,0.440282016992569,,C,cand,,H,,,,,,,,200
fd2018,2018,2018,H8VA06104,C00661561,NH8VA06104,H8VA061042018,21908,cand143344,,"CLINE, BENJAMIN LEE",cline,benjamin lee,benjamin,lee ,,,,200,VA,federal:house,VA06,C,1.11068123394055,,1.171,0.687,-0.35,,,,,693,693,0,0,M,980497.57,5000,1550,88386.13,0,0,0,0,0,0,0,0,999245.1,596804.97,298812.48,0,0,,,,,,,0.878084719181061,0.442006269592477,C,cand,,H,,,,,,,,200
fd2018,2018,2018,H8VA07094,C00649913,NH8VA07094,H8VA070942018,21966,cand141723,,"SPANBERGER, ABIGAIL",spanberger,abigail,abigail,,,,,100,VA,federal:house,VA07,C,-1.46076474067595,,-1.325,-0.163,0.166,,,,,13509,13509,0,0,F,7289953.38,4693.29,0,1600344.82,0,0,0,0,0,0,0,0,7336619.41,4633098.51,450180.69,0,0,,,,,,,0.624417543411255,0.465608465608466,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8VA10106,C00638023,NH8VA10106,H8VA101062018,21983,cand140782,,"WEXTON, JENNIFER",wexton,jennifer,jennifer,,,,,100,VA,federal:house,VA10,C,-1.4693574430331,,-1.346,-0.448,0.387,,,,,32091,32501,0,0,F,6115334.19,15000,0,1261723.56,0,0,0,0,0,0,0,0,6172951.83,4360101.71,507281.8,0,0,,,,,,,0.209482163190842,0.552966101694915,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8WA08189,C00652628,NH8WA08189,H8WA081892018,21962,cand141729,,"SCHRIER, KIM DR.",schrier,kim dr.,kim,dr ,,,,100,WA,federal:house,WA08,C,-1.5042418304354,,-1.345,-0.423,0.906,,,,,18476,18476,0,0,F,8075093.38,1000,5400,1527813.39,0,0,0,0,0,0,0,0,8144753.17,5490969.39,510021.76,0,0,,,,,,,-0.170967653393745,0.516233766233766,C,cand,,H,,,,,,,,100
fd2018,2018,2018,H8WV03097,C00653220,NH8WV03097,H8WV030972018,21946,cand141735,,"MILLER, CAROL DEVINE",miller,carol devine,carol,devine ,,,,200,WV,federal:house,WV03,O,0.971684122103267,,0.965,0.44,0.341,,,,,792,792,0,0,F,1924905.17,6000,5400,45693.07,0,0,0,0,0,0,0,0,1943497.82,930595.45,339245,0,0,,,,,,,0.446172773838043,0.24321503131524,C,cand,,H,,,,,,,,200
fd2018,2018,2018,H8WI01156,C00677286,NH8WI01156,H8WI011562018,21970,cand145930,,"STEIL, BRYAN GEORGE",steil,bryan george,bryan,george ,,,,200,WI,federal:house,WI01,O,1.27991006514793,,1.309,0.39,0.043,,,,,1288,1288,,,M,2287662.97,10000,795.58,220520.51,0,0,0,0,0,0,0,0,2314018.67,1451030.42,456243,0,0,,,,,,,0.234442815184593,0.445732349841939,C,cand,,H,,,,,,,,200
fd2018,2018,2018,H8GU01020,C00668327,NH8GU01020,H8GU010202018,H8GU01020,cand144025,,"SAN NICOLAS, MICHAEL F.Q. MR.",san nicolas,michael f.q. mr.,michael,fq mr,,,,100,GU,federal:house,GU01,C,,,,,,,,,,,,0,0,M,88734.32,0,1500,18572,0,0,0,0,0,0,0,0,147238.52,67092,1000,0,0,,,,,,,,,C,cand,,H,,,,,,,,100
